22.0,14.0,22.0,34.0,14.0,29.0,38.0,13.0,13.0,12.0,15.0,9.0,30.0,16.0,16.0,33.0,43.0,21.0,16.0,16.0,12.0,30.0,14.0,16.0,15.0,20.0,19.0,25.0,19.0,16.0,77.0,28.0,18.0,18.0,54.0,39.0,16.0,62.0,13.0,11.0,64.0,21.0,49.0,20.0,13.0,36.0,84.0,46.0,12.0,27.0,56.0,15.0,16.0,36.0,32.0,78.0,53.0,58.0,17.0,21.0,10.0,25.0,35.0,69.0,18.0,15.0,26.0,22.0,11.0,81.0,73.0,31.0,87.0,97.0,51.0,54.0,94.0,88.0,84.0,108.0,200.0,200.0,200.0,189.0,59.0,200.0,200.0,78.0,200.0,200.0,89.0,200.0,25.0,200.0,104.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,111.0,157.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,89.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,156.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,161.0,200.0,200.0,200.0,200.0,200.0,200.0,197.0,200.0,193.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,185.0,200.0,200.0,200.0,200.0,200.0
22.0,14.0,22.0,34.0,14.0,29.0,38.0,13.0,13.0,12.0,15.0,9.0,30.0,16.0,16.0,33.0,43.0,21.0,16.0,16.0,12.0,30.0,14.0,16.0,15.0,20.0,19.0,25.0,19.0,16.0,77.0,28.0,18.0,18.0,54.0,39.0,16.0,62.0,13.0,11.0,64.0,21.0,49.0,20.0,13.0,36.0,84.0,46.0,12.0,27.0,56.0,15.0,16.0,36.0,32.0,78.0,53.0,58.0,17.0,21.0,10.0,25.0,35.0,69.0,18.0,15.0,26.0,22.0,11.0,81.0,73.0,31.0,87.0,97.0,51.0,54.0,94.0,88.0,84.0,108.0,200.0,200.0,200.0,189.0,59.0,200.0,200.0,78.0,200.0,200.0,89.0,200.0,25.0,200.0,104.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,111.0,157.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,89.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,156.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,161.0,200.0,200.0,200.0,200.0,200.0,200.0,197.0,200.0,193.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,185.0,200.0,200.0,200.0,200.0,200.0
16.0,13.0,26.0,10.0,17.0,19.0,14.0,53.0,19.0,27.0,11.0,17.0,13.0,15.0,12.0,25.0,13.0,59.0,80.0,30.0,23.0,10.0,14.0,19.0,20.0,36.0,61.0,44.0,23.0,68.0,118.0,25.0,75.0,24.0,49.0,44.0,25.0,124.0,29.0,64.0,90.0,143.0,122.0,51.0,20.0,11.0,66.0,108.0,16.0,105.0,176.0,132.0,27.0,191.0,43.0,108.0,47.0,20.0,153.0,200.0,58.0,96.0,35.0,200.0,89.0,180.0,108.0,100.0,200.0,84.0,64.0,118.0,200.0,178.0,200.0,200.0,91.0,81.0,83.0,121.0,194.0,181.0,125.0,200.0,48.0,200.0,37.0,200.0,200.0,87.0,200.0,146.0,200.0,200.0,200.0,200.0,200.0,200.0,160.0,197.0,177.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,190.0,200.0,200.0,200.0,200.0,200.0,200.0,179.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,174.0,200.0,200.0,200.0,200.0,200.0,141.0,200.0,195.0,162.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,160.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,183.0,200.0,195.0,200.0,200.0,200.0,181.0,198.0,200.0,159.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,189.0,200.0,189.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
15.0,50.0,14.0,39.0,13.0,38.0,24.0,30.0,14.0,13.0,21.0,13.0,11.0,19.0,27.0,47.0,17.0,24.0,18.0,37.0,22.0,11.0,19.0,33.0,47.0,58.0,128.0,75.0,69.0,15.0,104.0,41.0,64.0,11.0,114.0,35.0,43.0,23.0,146.0,121.0,59.0,36.0,50.0,50.0,13.0,65.0,16.0,28.0,89.0,15.0,36.0,33.0,154.0,97.0,21.0,69.0,49.0,66.0,27.0,70.0,86.0,89.0,125.0,178.0,22.0,135.0,42.0,71.0,70.0,172.0,55.0,175.0,150.0,137.0,187.0,61.0,200.0,152.0,200.0,200.0,16.0,114.0,143.0,200.0,200.0,123.0,79.0,177.0,200.0,200.0,200.0,200.0,133.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,196.0,197.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,85.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,115.0,200.0,200.0,200.0,200.0,162.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,196.0,200.0,183.0,200.0,197.0,141.0,126.0,136.0,113.0,179.0,138.0,200.0,142.0,112.0,200.0,159.0,200.0,136.0,198.0,200.0,200.0,145.0,131.0,200.0,184.0,127.0,141.0,200.0,184.0,200.0,121.0,150.0,176.0,200.0,193.0,163.0,200.0,150.0,173.0,157.0,133.0,89.0,200.0,115.0,200.0,129.0,96.0,149.0,90.0,130.0,62.0,140.0,108.0,84.0,132.0,121.0,147.0,200.0,72.0,77.0
17.0,16.0,31.0,10.0,24.0,40.0,24.0,24.0,16.0,20.0,16.0,19.0,36.0,21.0,53.0,18.0,36.0,22.0,38.0,31.0,13.0,24.0,16.0,17.0,12.0,28.0,23.0,38.0,27.0,27.0,108.0,46.0,22.0,15.0,50.0,39.0,28.0,69.0,90.0,57.0,41.0,136.0,50.0,13.0,118.0,29.0,26.0,12.0,39.0,75.0,24.0,172.0,96.0,139.0,176.0,128.0,131.0,171.0,24.0,18.0,200.0,100.0,82.0,110.0,50.0,43.0,23.0,19.0,159.0,27.0,24.0,163.0,86.0,83.0,182.0,200.0,169.0,88.0,80.0,70.0,39.0,26.0,156.0,75.0,80.0,54.0,170.0,86.0,200.0,122.0,200.0,166.0,29.0,200.0,200.0,104.0,198.0,72.0,82.0,200.0,200.0,74.0,200.0,200.0,200.0,200.0,87.0,200.0,200.0,200.0,200.0,38.0,189.0,200.0,200.0,200.0,78.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,105.0,193.0,192.0,200.0,200.0,38.0,200.0,191.0,200.0,196.0,176.0,200.0,122.0,200.0,200.0,197.0,200.0,107.0,163.0,195.0,200.0,200.0,76.0,108.0,152.0,96.0,150.0,200.0,200.0,186.0,200.0,130.0,200.0,110.0,156.0,141.0,90.0,165.0,182.0,139.0,151.0,186.0,182.0,117.0,115.0,148.0,145.0,148.0,110.0,152.0,200.0,165.0,154.0,200.0,200.0,146.0,146.0,122.0,200.0,197.0,200.0,200.0,200.0,171.0,189.0,200.0,157.0,143.0,156.0,147.0,82.0,147.0,97.0,157.0,200.0,186.0
21.0,11.0,19.0,19.0,19.0,28.0,34.0,36.0,14.0,26.0,30.0,45.0,29.0,10.0,52.0,10.0,16.0,21.0,21.0,63.0,25.0,56.0,28.0,10.0,31.0,30.0,135.0,18.0,14.0,48.0,81.0,40.0,13.0,27.0,26.0,30.0,27.0,20.0,41.0,61.0,96.0,46.0,93.0,32.0,166.0,14.0,124.0,45.0,22.0,11.0,96.0,72.0,88.0,23.0,81.0,39.0,48.0,200.0,125.0,25.0,22.0,13.0,22.0,110.0,89.0,33.0,64.0,148.0,24.0,102.0,200.0,69.0,179.0,200.0,200.0,151.0,39.0,175.0,156.0,200.0,200.0,31.0,196.0,169.0,174.0,200.0,200.0,124.0,200.0,57.0,88.0,200.0,168.0,44.0,200.0,200.0,110.0,200.0,78.0,200.0,200.0,200.0,200.0,163.0,187.0,200.0,144.0,176.0,200.0,200.0,200.0,176.0,166.0,162.0,135.0,200.0,200.0,200.0,166.0,165.0,159.0,200.0,200.0,180.0,123.0,200.0,195.0,200.0,146.0,155.0,176.0,200.0,200.0,200.0,200.0,200.0,175.0,200.0,187.0,200.0,200.0,197.0,157.0,195.0,148.0,144.0,198.0,200.0,164.0,200.0,200.0,157.0,194.0,109.0,95.0,53.0,113.0,69.0,90.0,146.0,113.0,97.0,175.0,183.0,200.0,193.0,131.0,136.0,191.0,200.0,200.0,146.0,200.0,148.0,145.0,169.0,132.0,157.0,184.0,200.0,200.0,115.0,200.0,180.0,148.0,200.0,200.0,165.0,167.0,200.0,200.0,147.0,200.0,200.0,199.0,175.0,154.0,177.0,116.0,173.0
