2.623237,-2.9687018
1.8941623,-2.3303285
1.3817629,-1.8848242
1.1122037,-1.662038
1.1053758,-1.6852552
1.3963631,-1.9887577
2.04119,-2.621266
3.0883656,-3.619275
4.5038915,-4.9417024
6.0782967,-6.3923144
7.413222,-7.6113315
8.084258,-8.213729
7.9113545,-8.018094
7.090061,-7.166772
6.0369077,-6.0130596
5.1079164,-4.8923707
4.449549,-3.983706
4.0419307,-3.3221025
3.810322,-2.8765807
3.694026,-2.6072812
3.6575959,-2.4830866
3.6777446,-2.4791641
3.734216,-2.5733886
3.8141859,-2.7488809
3.9260037,-3.0009565
4.1075826,-3.3399954
4.4117475,-3.7803383
4.865874,-4.3148713
5.433232,-4.8940835
6.0157433,-5.43469
6.5038323,-5.8580904
6.8337693,-6.129185
7.008725,-6.2659144
7.07861,-6.3194156
7.104692,-6.3453803
7.1338573,-6.384753
7.189733,-6.457845
7.275409,-6.567097
7.3798337,-6.7022023
7.483234,-6.8443017
7.5593195,-6.9677577
7.575096,-7.0403557
7.490504,-7.02367
7.261147,-6.876042
6.847083,-6.5605474
6.2278924,-6.0579605
5.4195876,-5.3811383
4.4831314,-4.582428
3.5154161,-3.7464814
2.623237,-2.9687018
