15.308947,17.452185
16.057337,18.045313
16.781523,18.558657
17.437923,18.98455
18.002205,19.332106
18.473648,19.613104
18.858067,19.839382
19.165905,20.029945
19.413528,20.198328
19.617935,20.329168
19.791464,20.383661
19.9418,20.352499
20.070898,20.281944
20.167196,20.183456
20.21191,20.008017
20.197351,19.788494
20.121975,19.60449
19.986029,19.423386
19.797031,19.1422
19.556986,18.741064
19.260006,18.310295
18.926437,17.91562
18.601725,17.525164
18.311901,17.092022
18.033947,16.611067
17.721655,16.102304
17.348255,15.5843525
16.903942,15.070148
16.36389,14.537846
15.725397,13.922008
15.090967,13.246509
14.527977,12.57533
13.942713,11.850579
13.266156,11.0629015
12.518903,10.343225
11.724934,9.869443
10.9109535,9.793328
10.16168,10.152357
9.642988,10.805619
9.534022,11.538089
9.86616,12.225932
10.465237,12.844011
11.121574,13.407743
11.727573,13.9418
12.247135,14.459355
12.696138,14.96861
13.1821575,15.507648
13.81352,16.124916
14.55345,16.79776
15.308943,17.45218
