1.6506922,0.0003874898
1.3382378,0.4285822
1.2350725,0.56713367
1.3223737,0.4665742
1.5386264,0.20631182
1.8151397,-0.13267934
2.0897427,-0.4767033
2.3191683,-0.77285886
2.4827468,-0.9952141
2.574773,-1.1384598
2.5892677,-1.2024292
2.499735,-1.1708891
2.2311409,-0.98132217
1.625125,-0.48308766
0.434109,0.584841
-1.5188977,2.4523127
-3.7893426,4.7373695
-4.640536,5.628523
-2.2579248,3.0083365
0.87533784,-0.6636205
-0.82403636,0.9832228
-3.7853687,4.603437
-1.61516,2.914867
-1.8650751,3.7853155
-4.100974,6.558196
-1.3439438,3.0681028
0.109612316,0.69967604
-1.3235013,2.079975
-1.2226164,2.3476832
0.38067672,1.1068195
1.7181089,0.022205532
2.2869554,-0.4443854
2.1867778,-0.4147216
1.4257331,0.14012694
0.16729057,1.2138252
-0.44259986,1.8498139
0.66288316,0.9991152
0.49786487,1.7341248
-2.283356,5.100076
-0.88430035,2.9117947
0.027255625,0.7316493
-2.5066879,3.2060184
0.64867604,-0.017882407
1.0339475,-0.37762237
-3.209314,4.175078
-3.236497,4.1740813
-0.14396843,1.0250785
1.7666316,-0.66558206
2.0089405,-0.5894083
1.6506922,0.0003876686
