15.82283,17.538853
16.422453,17.991692
16.97633,18.385971
17.491762,18.717356
17.95999,18.98788
18.36825,19.212769
18.711946,19.405523
18.995003,19.561182
19.22232,19.66451
19.394024,19.71628
19.507933,19.742327
19.570097,19.766315
19.602432,19.775824
19.631952,19.73533
19.66547,19.641619
19.681267,19.535143
19.655674,19.4314
19.590359,19.27821
19.500854,19.018984
19.38432,18.664
19.212694,18.262218
18.955967,17.834177
18.60317,17.365494
18.162798,16.842453
17.653425,16.267132
17.097828,15.64866
16.517859,14.992908
15.924816,14.297056
15.313936,13.556198
14.672348,12.781501
13.99218,12.002941
13.275938,11.242568
12.534542,10.493704
11.784866,9.755685
11.043638,9.122396
10.317207,8.820958
9.621756,9.04085
9.053963,9.648059
8.801004,10.28115
8.9817095,10.832206
9.504967,11.461963
10.173225,12.193516
10.87076,12.935874
11.578848,13.674147
12.288708,14.408863
12.993776,15.120995
13.711805,15.802916
14.446459,16.44382
15.162468,17.024832
15.822834,17.538857
