16.238354,17.979324
16.879599,18.456188
17.466253,18.851097
17.97282,19.159237
18.392138,19.392296
18.73474,19.572868
19.020409,19.724781
19.26792,19.864143
19.488028,19.994095
19.681522,20.104397
19.841751,20.175837
19.959532,20.188574
20.028374,20.131893
20.047943,20.010662
20.02444,19.844307
19.967737,19.658178
19.88664,19.471596
19.78459,19.288055
19.658136,19.09111
19.499151,18.84822
19.299559,18.523853
19.055445,18.098377
18.767492,17.581942
18.437578,17.011555
18.064495,16.43083
17.642405,15.866323
17.16323,15.316114
16.621761,14.755444
16.02123,14.152546
15.377139,13.48501
14.716412,12.751059
14.067986,11.974527
13.444248,11.204535
12.824016,10.511467
12.159863,9.980352
11.423296,9.698927
10.661491,9.73395
10.008926,10.097277
9.627492,10.724642
9.618141,11.496164
9.973569,12.293474
10.5975,13.048386
11.360937,13.747705
12.153388,14.405806
12.909002,15.038891
13.60918,15.656786
14.269614,16.264406
14.91888,16.861643
15.576307,17.439678
16.238354,17.979324
