5.3659550263286055,5.367509899501634
5.671999728524435,5.654409954716044
5.863900146322228,5.858374443038715
6.09865980727135,6.088666008526984
6.29051801270607,6.286681760772734
6.467234238878973,6.458978948115792
6.524307142158638,6.520507214402301
6.597293375587633,6.592118323059046
6.620050482198031,6.609494201252394
6.600895120444074,6.58463052903016
6.507812748615952,6.512910975325228
6.325021093214519,6.326873308685142
6.2234661318362186,6.2196187734016215
6.020012987237611,6.028750960432274
5.866424986577133,5.86516482569665
5.700566141677221,5.709911794444069
5.501702481058783,5.530045533786097
5.244025479546079,5.2693639362288165
5.0490534018305535,5.067795073965004
4.86824443524153,4.870865178631259
4.679372423754295,4.685407728882659
4.532527087720385,4.524875718805775
4.389099198149585,4.403128832609585
4.310376167790735,4.326438530553972
4.3097374538312945,4.309519653074292
4.255568238841088,4.262864952953777
4.324084942813636,4.317369038842226
4.4054349937516815,4.410150938925999
4.55566797480738,4.556831998160818
4.694437905307331,4.6799443806252805
4.935578087915895,4.938068487215712
5.15557214614732,5.1550962255002695
